Jackie Wright,27,8.93
Alison Johnson,21,1.67
Hyman Aronson,24,9.42
Hazel Park,18,5.67
Kelly Bernier,26,3.22
Jeffrey Parker,24,3.63
Michael Angeles,29,2.23
Robert Mcglone,23,4.46
Pablo Mangram,22,0.44
Mary Robey,28,5.09
James Linn,21,8.27
Alma Johnson,19,3.63
Brandon Levine,23,4.57
Toni Churchill,23,1.77
Edward Barbee,25,2.65
Mildred Green,22,4.15
Anthony Hansen,18,7.03
Rebecca Johnson,18,6.11
Robert Devore,20,2.62
George Patterson,23,9.28
William Eatmon,26,0.86
William Padilla,18,5.38
Alfred Doran,24,4.44
Jonathan Caywood,18,7.09
Christina Kriss,28,8.22
Sheila Torres,18,7.35
Clarence Hussey,19,2.38
Allen Hearn,27,6.26
Merrilee Buisson,29,8.12
Robert Gaudreau,24,9.89
Gayle Mitchell,23,3.36
Brandy Cota,29,1.84
Joyce Smith,18,7.18
Troy Parker,21,9.19
Marshall Blackwell,21,7.65
Tracy Taylor,19,8.72
Kimberly Arsenault,22,6.78
Kent Shute,25,1.05
Freddy Locorriere,28,3.61
Alexander Becker,26,8.91
Robert Smith,21,0.04
Lucia Davis,28,6.31
Robert Gore,26,8.54
Geraldine Loffler,28,1.55
Sally Smith,20,3.54
Roy Rodriguez,19,0.28
Brenna Roark,28,1.84
Teri Carter,20,5.31
Ricky Belles,20,9.27
Harry Oliver,25,9.84
Melisa Lawrence,27,4.59
Nancy Edmunds,20,8.61
Juanita Pearson,18,0.59
Steve Ecklund,24,6.3
Chris Smith,30,0.95
Bonnie Kilpatrick,26,4.0
Mildred Jobe,24,1.64
James Waggoner,29,5.77
Marguerite Copenhaver,24,4.66
Robert Johnson,26,9.49
Audra Fowler,24,9.58
Joan Burke,25,0.69
Leroy Stacy,20,5.28
Timothy Pittman,26,1.02
William Hambright,19,9.87
Earlene Davies,28,8.67
Sandy Smuin,29,9.19
Federico Dahlen,21,9.57
Ann Hackney,18,5.45
Pearl Bolton,29,1.75
Donna Williams,23,4.85
Maureen Miller,23,1.01
Monica Jaramillo,18,1.55
Alisha Shaw,27,4.43
Judi Aden,29,4.17
Kendra Daking,18,7.74
Jennifer Little,26,7.51
Teresa Mobley,26,0.15
Jerome Nickle,22,3.82
Brenda Woodham,22,0.33
Catherine Evers,18,6.39
Justin Nelson,24,5.72
Jeffrey Lacefield,27,5.32
Lucy Gabriel,28,8.03
Leroy Whitney,24,6.8
Mariano Smith,27,7.59
Jessica Hogan,24,7.69
Sabrina Jones,18,2.35
Stanley Miley,18,5.28
Rebekah Humbert,19,3.61
Julia Gardner,23,0.6
Barbara Jackson,30,2.02
Clarence Herman,25,2.59
Mable Frappier,23,1.39
Mary Diggs,22,5.25
Cory Garcia,18,7.46
Lois Lopez,19,5.25
Laura Wilson,24,8.55
Corey Shumake,30,0.63
Kati Starbuck,28,5.66
Todd Delgado,26,3.17
Josephine Renyer,29,0.59
Richard Seay,19,2.88
Ricardo Rand,19,0.56
Maggie Ruckman,23,2.89
Chester Williams,29,4.4
John Lindsey,18,9.66
Connie Parker,23,5.09
Theodore Reese,23,3.4
Mary Dawson,24,1.29
Sharon Conard,21,7.01
David Logan,29,1.55
Steve Dunham,23,2.07
