,Name,Age,Avg_mark
1828,Michael Oakes,20,9.42
1847,David Doughty,20,2.71
191,Lori Bethel,20,6.86
3768,Margaret Montoya,20,6.16
496,Keith Williams,20,6.84
1565,Sadie Thompson,20,6.96
4818,Carrie Malady,20,2.48
4807,John Wilson,20,0.14
3499,Linda Ingram,20,9.56
1509,Evette Gleason,20,9.6
3711,Jonathan Bernacchi,20,6.05
3502,Carl Quinn,20,3.27
2754,Rebekah Alloway,20,5.08
1634,Edward Lyons,20,2.06
3565,Brian Casillas,20,2.61
1524,Tammy Shoemaker,20,2.99
1913,Laura Mealer,20,1.36
2752,Shane Brewer,20,9.21
1887,Brenda Wilcox,20,1.75
1909,Christopher Stein,20,9.39
400,Justin Stephens,20,8.19
4575,Jessica Locklear,20,6.91
1898,Jill Arceneaux,20,3.27
3563,Ashley Knight,20,1.18
2857,Josephine Buchanan,20,9.23
230,John Welling,20,9.86
3776,Mary Farrell,20,2.55
1556,Clifton Acoff,20,5.19
4653,William Monarrez,20,2.76
2675,Michael Brown,20,0.38
3468,Warren Williams,20,9.6
2653,Timothy Taque,20,9.51
2010,Sarah Harris,20,2.1
4670,James Rubenstein,20,1.14
647,Alonzo Sigmon,20,8.89
3398,Jennifer Mcdonald,20,9.17
1723,Justin Noori,20,9.22
2024,Nancy Wright,20,6.52
3623,Johanna Davidson,20,9.5
280,James Chee,20,4.99
1717,Mary Abercrombie,20,7.6
1744,Monique Tucker,20,5.7
4778,Chris Esqueda,20,5.7
3946,Nelson Harris,20,4.64
3945,Donald Elliott,20,2.73
28,Sandra Williemae,20,0.41
3620,Janet Ward,20,9.18
3941,Adam Phegley,20,6.11
3408,Suzanne Rener,20,4.81
4781,George Legra,20,0.5
2790,Danny Mclaughlin,20,8.78
4871,Terri Gilmore,20,0.48
3410,Virginia Casarez,20,5.07
1348,Cary Hernandez,20,2.79
3930,Francis Vanderploeg,20,6.89
3929,Juan Upton,20,1.72
1307,John Perry,20,5.94
3960,Mark Lankford,20,2.78
3961,Amy Thomas,20,6.83
3972,Aaron Thornberry,20,7.5
2065,Eddy Lewis,20,5.41
32,Colleen Strader,20,1.45
2050,Mattie Furr,20,1.75
1291,Mary Taplin,20,8.99
1292,Elmer Nguyen,20,5.9
2045,Randy Sponaugle,20,2.35
3380,Ivette Michel,20,3.14
1294,Dean Henderson,20,2.25
4315,Charles Mcguigan,20,9.82
291,Pamela Mazza,20,9.66
3971,Manuel Barren,20,8.1
662,Maureen Hedgecock,20,1.67
3969,Brett Morales,20,9.5
1728,David Clark,20,6.56
4479,Albert Lewis,20,6.95
4637,Margaret Diego,20,4.2
1302,James Calvello,20,6.68
3641,Mabel Alderman,20,8.18
1726,Hattie Scurlock,20,9.82
4481,Betty Jones,20,0.2
2035,Wade Nikolic,20,3.65
3626,Erica Fulgham,20,0.54
1699,Phillip Carlin,20,9.52
1831,Eva Schlosser,20,4.92
2009,Martha Owen,20,9.14
4503,Terrell Sylvia,20,0.06
3609,Frances Johnson,20,6.67
1379,Debra Bryant,20,6.12
3671,Abdul Burrell,20,9.92
1684,Beth Edmonds,20,9.68
427,Shawanda Gonzales,20,6.38
1995,Melody Hamilton,20,5.92
3432,Donald Mahan,20,4.64
4666,Ollie Walton,20,1.29
218,Edith Pendley,20,7.48
3603,Melissa Diaz,20,3.71
1989,Margot Macias,20,5.19
3439,Jesus Freetage,20,8.98
3898,Dorothy Moore,20,6.64
3607,Steven Wolfe,20,6.82
3889,Lucille Colon,20,5.06
4508,Lisa Hurla,20,5.2
1983,William Galindo,20,4.13
3604,James Brock,20,2.68
1393,Edwina Cross,20,1.01
2908,Lisa Lebel,20,0.35
3448,Stephanie Williams,20,0.27
3451,Pat Gaudino,20,2.54
1756,Jose Byrn,20,8.43
3453,Laurie Phelan,20,7.74
3420,Benedict Mclawhorn,20,4.47
3916,Latoya Diaz,20,2.37
4787,Elmer Clarke,20,7.82
4795,Frances Glover,20,2.94
3425,Ashley Schwartz,20,8.61
1376,Harry Wildes,20,2.14
634,Patricia Daniel,20,0.62
3450,Cynthia Johnson,20,8.9
3601,Paul Anderson,20,3.1
1377,Christopher Larcom,20,2.86
637,Edward Culver,20,0.54
271,Judy Callan,20,3.73
1978,Jody Taylor,20,8.28
4620,Shirley Clement,19,8.92
2809,Eugene Mccrystal,19,4.36
432,Jerry Baker,19,2.69
2793,Paul Rodriguez,19,6.3
4649,Mabel Graves,19,6.47
847,James Vera,19,5.58
4640,Colby Hill,19,6.97
4650,Carmen Jeffery,19,7.97
2747,Roosevelt Roach,19,9.95
3062,Donald May,19,6.18
433,Catherine Taylor,19,1.62
4645,Joseph Jones,19,0.71
2814,Dan Higbee,19,4.4
420,Evelyn Whitehead,19,0.13
453,Sheri Caro,19,0.98
4647,Randy Pierce,19,8.98
4334,Diana Lelacheur,19,3.88
4937,William Hambright,19,9.87
426,Ted Neal,19,0.64
4701,Richard Miller,19,5.26
4319,Thomas Canter,19,1.07
429,Charles Ran,19,8.79
408,Edward Marvin,19,4.37
4698,Marylyn Dretzka,19,4.43
4322,Stephen Sobania,19,4.95
4340,Antoinette Mowery,19,4.1
869,John Glass,19,1.72
2777,Paula Haddad,19,1.93
466,Jennifer Sherman,19,1.12
2749,Carl Bates,19,5.42
866,Norman Collins,19,1.41
544,Katherine Familia,19,0.06
2497,Willie Hosley,19,6.26
61,Larry Barber,19,5.19
736,Ona Spanton,19,5.98
2983,Adrian Baiz,19,0.38
2984,Barbara Carnes,19,9.31
4420,Rick Spence,19,5.33
743,Chanell Hart,19,7.0
624,James Key,19,2.81
621,Derrick Snyder,19,4.42
4512,Matthew Shepherd,19,2.46
752,Helen Salak,19,4.32
2665,Jesse Jose,19,3.41
4412,Raymond Fitzpatrick,19,9.04
610,Hattie Clemons,19,9.29
4518,Gerald Means,19,9.39
4408,Benjamin Rodenberger,19,7.73
605,Molly Cossey,19,5.19
2993,Patrick Locklear,19,4.56
587,Jean Severson,19,8.67
577,Edward Slife,19,1.67
4532,David Lockhart,19,1.28
4426,Christina Fechner,19,5.6
50,Clarence Dowden,19,2.35
4679,Michael Ledoux,19,7.62
2965,Maria Mccollom,19,1.54
2611,Michael Sharp,19,9.2
4475,Richard Kelly,19,8.07
4459,Bobby Bjornson,19,1.02
695,Nicole Torres,19,3.3
2957,Stephanie Hester,19,9.56
378,Amy Kelly,19,9.84
2623,Francis Fulmer,19,2.17
705,Chris Steele,19,3.13
4448,Marion Harris,19,9.6
4495,Evelyn Caldwell,19,9.06
4962,Rebekah Humbert,19,3.61
708,Tammy Phipps,19,7.93
2969,William Williams,19,7.01
2644,John Jacobs,19,1.17
2924,Linda Allen,19,4.53
26,Kendra Lecy,19,3.65
2976,Sandra Dudley,19,6.98
2654,Diana Cohen,19,1.96
2687,Norman Howard,19,9.65
2881,Martha Hicks,19,6.0
3057,Arturo Miller,19,5.26
4969,Lois Lopez,19,5.25
2727,Nicholas Isaac,19,0.47
4975,Richard Seay,19,2.88
813,Valerie Bass,19,1.84
817,Chad Lee,19,5.68
2513,Virginia Winegarden,19,3.74
4651,Velma Brown,19,9.43
2507,Mark Tosh,19,8.48
492,Sherri Vang,19,8.78
2503,Nathan Rosado,19,4.24
4976,Ricardo Rand,19,0.56
4358,Connie Weatherholt,19,1.51
2853,Ethel Bowers,19,6.47
2730,John Rose,19,4.65
2850,Garry Olson,19,4.27
830,Marilyn Martinez,19,1.24
4352,Melvina Bentley,19,3.69
3056,Robert Ellingham,19,0.55
2847,Donald Parker,19,1.81
2740,Lisa Raine,19,5.31
519,Kathleen Doyle,19,8.48
806,June Woodruff,19,8.54
2521,Tony Sinnott,19,4.67
2696,Rose Cooper,19,8.72
564,Mary Javier,19,2.08
2537,John Best,19,6.97
563,Maxie Presley,19,1.13
554,Edward Ellis,19,4.51
551,Edward Taylor,19,0.32
3022,Brendan Hall,19,6.22
2533,Dwayne Melvin,19,6.72
371,Karen Watkins,19,3.39
549,Michael Anderson,19,8.03
15,Marion Prescott,19,0.27
4553,Tonya Oviedo,19,1.81
3026,Janet Berry,19,0.88
2951,Jeffrey Leach,19,9.16
4379,Dave Huslander,19,0.23
2526,Salvador Garbarino,19,3.04
536,Williams Lane,19,4.97
2870,Erma Messina,19,4.13
4566,Hector Waddill,19,8.76
1733,Alicia Sanders,19,7.61
116,Jennifer Mark,19,3.78
3079,Kelly Greenwood,19,7.96
1258,Anthony Petersik,19,0.37
1440,Rosie Lipford,19,1.82
1439,Phyllis Sims,19,9.45
1437,Carolyn Dooling,19,5.46
3860,Edna Owens,19,6.44
1963,Vivian Rivera,19,7.07
1429,Hollis Aceuedo,19,0.28
1427,Lloyd Henry,19,0.75
1425,Rebecca Schaus,19,6.62
1423,Rosemary Hurless,19,7.43
3875,Jimmy Rohan,19,6.17
246,Elaine Moss,19,8.1
3457,Julia Phipps,19,5.35
3879,Chuck Mercedes,19,6.06
1413,Jeffrey Fisher,19,2.87
1411,John Dalrymple,19,5.11
3856,Cynthia Miller,19,7.63
3471,David Hughes,19,0.78
1443,Tommy Spears,19,3.18
1466,William Shackett,19,5.34
1931,Henry Hill,19,8.35
3825,Thomas Rich,19,4.56
1934,Alice Ostrov,19,2.98
1938,Barbara Tolson,19,6.81
238,Cheryl Amaya,19,3.42
1470,Mario Blue,19,4.48
1463,Mildred Kincer,19,9.47
1447,Felix Williams,19,4.27
1948,Edward Lockhart,19,3.09
4799,Ronald Naylor,19,5.32
1952,Dennis Harrison,19,1.13
1452,Margarett Ussery,19,8.54
1450,Bradley Menke,19,2.4
3848,Robert Dalton,19,0.11
4864,Susan Bowen,19,8.77
4865,Abigail Hopkins,19,4.79
3894,Harry Mikulak,19,0.86
294,Anthony Booth,19,0.28
1306,Arthur Lowe,19,1.39
2036,Tawny Savell,19,8.35
3390,Stephanie Lopez,19,2.39
4308,Tammy Chung,19,0.94
3383,Clayton Sinkler,19,0.69
1295,John Harp,19,1.96
1288,Scott Posey,19,9.62
2030,Nicholas Gorecki,19,6.42
3990,Donna Weise,19,6.52
150,Catherine Harvey,19,8.59
3993,Coralee Hernandez,19,6.66
3369,Laura Snow,19,7.79
138,Romeo Wheeler,19,9.64
3362,Nicole Strohl,19,8.88
3958,Sam Jimenez,19,8.07
2022,Megan Madden,19,6.68
1984,Clara Carr,19,7.95
270,William Donatich,19,4.39
3902,Joshua Gilley,19,9.56
1996,Dorothy Miller,19,9.69
3907,Shay Walsh,19,4.18
3427,Betty Miles,19,0.89
252,Marvin House,19,2.51
159,Treva Sommers,19,0.29
2006,Kenneth Hernandez,19,0.4
158,Marva Allen,19,8.63
1350,Linda Villalta,19,9.32
3931,Jerry Hancock,19,0.41
3411,Mary Christensen,19,8.84
1345,Marie Beal,19,4.68
1344,Eduardo Diggs,19,2.0
3944,Charles Reaves,19,3.8
1482,Norman Corcoran,19,5.52
3817,Aida Wilhite,19,5.48
1493,David Rhea,19,0.96
1810,James Koch,19,9.72
3588,George Morrissey,19,6.27
1789,William Presley,19,9.15
3582,Amanda Justice,19,2.52
1660,Janelle Leblanc,19,5.12
1799,Trisha Vollmar,19,7.02
1804,Edward Varin,19,7.31
3702,Alexander Mcloughlin,19,3.51
3595,Vicki Sanders,19,6.24
4819,Larry Whittington,19,1.74
3568,Estelle Mitchell,19,4.35
3567,Kathleen Belton,19,1.16
1638,Joy Salazar,19,9.35
3718,Anne Levy,19,6.71
1633,Samual Blevins,19,2.79
1786,Benny Pidro,19,6.43
1685,Brian Erbst,19,0.49
3556,Arthur Miller,19,3.94
1751,Lillie Burton,19,5.23
1735,John Ackley,19,1.67
1729,Jennifer Davidson,19,3.81
3638,Lucille Scipio,19,2.9
1738,William Render,19,3.42
1739,Richard Ries,19,7.43
3650,Paul Slattery,19,0.26
4833,Scott Cabello,19,9.33
1759,Von Oliver,19,0.22
1752,Gerard Chernoff,19,1.25
4834,Joseph Porter,19,2.16
3612,Francis Ervin,19,7.89
3659,Evelyn Jeanette,19,0.36
3611,Nancy Daniels,19,8.68
1696,William Sabatino,19,8.33
4817,Dianne Haughney,19,4.01
3730,Billy Saunders,19,8.15
1494,Dennis Harris,19,8.45
3504,Michael Pitcak,19,4.12
1550,Ronald Redmon,19,1.03
1900,Catherine Neaves,19,7.77
231,Norris Slater,19,2.6
3787,Evelyn Hopkins,19,3.95
1526,Christine Whiting,19,7.61
1915,Paul Sakamoto,19,6.46
3797,Charlie Byrnes,19,2.21
1889,George Crockett,19,4.99
3799,Vernon King,19,4.92
1516,Angela Rivera,19,6.62
3501,Michelle Ellefson,19,2.27
169,Shirley Hogan,19,5.51
3811,Jessica Shockley,19,5.08
3494,Patricia Wallis,19,7.56
3780,Zachary Jordan,19,2.35
3522,Adam Carchi,19,9.21
1616,Stacy Field,19,9.19
1595,Ann Washington,19,5.1
1615,Alan Cornelius,19,8.06
3542,Loraine Rodriquez,19,6.68
1603,Dorothy Reed,19,3.19
3541,Ruth Stotts,19,3.22
1599,Katherine Hinton,19,9.68
186,Jenette Hicks,19,4.86
1862,Scotty Castillo,19,9.91
1557,Chad Cravens,19,2.14
3756,Patricia Simonetti,19,2.21
183,Freddy Gallon,19,5.94
3761,Larry Mingle,19,5.4
3766,Douglas Krause,19,1.23
1570,Pauline Davis,19,3.43
3771,Digna Rhodes,19,4.53
2074,Charles Mattila,19,7.66
3725,Michelle Watson,19,8.66
1159,James Hackney,19,1.36
4091,Natalie Craig,19,2.55
4143,Sarah Taylor,19,9.62
4221,Frances Elio,19,3.18
214,James Schwartz,19,5.57
2091,George Allen,19,1.98
4223,Anthony Mcanally,19,4.52
4136,Richard White,19,5.99
3249,Evelyn Baldwin,19,9.24
1101,Raleigh Chaires,19,4.55
4224,Anthony Oglesby,19,0.07
2373,Thomas Randazzo,19,1.1
973,Irene Walters,19,7.73
4231,Shannon Dunn,19,4.29
2240,Bryan Barber,19,7.64
3255,Randy Speer,19,9.43
4899,Clarence Hussey,19,2.38
1116,Whitney Figueredo,19,1.11
2223,Regina Eisenberg,19,9.36
2218,James Shanahan,19,9.56
4244,Jeanne Behrens,19,5.49
1129,Daniel Howell,19,2.33
1134,Isaac Merrick,19,8.1
2213,Daniel Rich,19,2.92
2203,Lucy Boyles,19,3.15
4246,Nicole Igel,19,8.91
1157,Scott Morrow,19,3.89
4095,Clarence Steiner,19,6.33
4253,Dana Bremer,19,2.96
4732,Renee Mcdowell,19,1.1
4145,Matthew Don,19,9.33
3233,Nellie Watson,19,5.82
1017,Earnestine Rice,19,5.49
4202,Jose Oconnor,19,6.04
4722,Stephen Fang,19,1.66
2357,Dana Edwards,19,8.75
2321,Robert Britton,19,1.46
1010,Frances Dejesus,19,5.77
2319,Rhonda Smith,19,3.06
4190,Manuel Osborne,19,8.98
4208,Allen Rollins,19,8.29
2358,Richard Pool,19,0.79
4211,Roberta Cullen,19,6.84
3170,Louie Watts,19,8.4
4183,Mary Newcomb,19,9.5
1020,Edward Umland,19,6.64
1075,Penny Oneil,19,1.38
1028,Joan Holifield,19,7.13
2305,Anna Lin,19,5.32
986,Henry Woodard,19,5.41
4215,Epifania Savage,19,2.91
2293,Gina Gumpert,19,2.16
3217,Jerome Herring,19,1.7
4918,Roy Rodriguez,19,0.28
4908,Tracy Taylor,19,8.72
2287,Anthony Brindle,19,3.59
2279,Brian Martin,19,2.25
336,Jeffrey Mejorado,19,2.05
2252,Rhonda Wheat,19,1.17
4256,Marie Nale,19,2.57
2347,Charisse Coleman,19,5.01
4050,Keiko Taylor,19,7.96
1214,Betty Valentine,19,8.02
3116,Clifton Traino,19,7.2
1199,Lula Hampton,19,1.35
1200,Morris Worsham,19,9.05
2142,Lindsay Gregg,19,6.47
1204,Germaine Lloyd,19,7.97
2187,Aaron Wilda,19,0.1
2428,Dora David,19,9.26
1243,Tiffany Perry,19,5.15
2432,Hester Trammell,19,3.71
2140,Cecil Jackson,19,6.64
4047,Calvin Robertson,19,5.17
1196,Garrett Metcalf,19,2.07
2122,Marisa Jones,19,1.38
908,Jacob Ramey,19,3.7
4043,Michael Martin,19,2.96
1223,Lucy Khouri,19,7.57
4286,James Trumbo,19,5.74
4035,Mary Brown,19,8.9
1225,Claudette Orellana,19,3.99
4031,Jaime Smith,19,7.38
2111,Brigida Birt,19,2.98
1230,Jerome Paneto,19,5.86
3117,John Matthew,19,6.29
2147,Leroy Soto,19,1.53
4064,Dewey Kang,19,4.09
4884,Alma Johnson,19,3.63
3129,Brittany Mellas,19,7.72
126,Christopher Dehart,19,9.88
4083,Angel Macneil,19,4.03
3300,Henry Soto,19,7.8
4079,Thomas Mancine,19,3.09
1177,Lawrence Johnson,19,1.69
4015,Stanley Smith,19,5.26
321,Sharon Forrest,19,3.84
304,Donna Ankrom,19,7.47
2161,Leah Anderson,19,1.73
1183,Graciela Witt,19,6.15
2154,Rebecca Smith,19,8.06
3095,Kimberly Buchholz,19,8.04
3124,James Tschida,19,8.64
4758,Patrica Mccarthy,19,8.94
3312,John Wagner,19,1.05
3123,David Williams,19,3.19
4292,Mary Grier,19,9.74
313,Jennifer Schlesser,19,6.69
3119,Eugene Lemley,19,1.61
4815,Jodi Burk,18,7.94
83,Jamie Elliott,18,7.32
358,Antonio Roberts,18,8.61
361,Clara Davis,18,5.67
80,William Eckard,18,4.29
215,Lauren Brinks,18,2.32
4925,Juanita Pearson,18,0.59
2,Jessica Williams,18,6.4
410,Lowell Price,18,8.59
84,Iva Baranoski,18,1.03
196,Catherine Garrett,18,4.15
4979,John Lindsey,18,9.66
65,William Glenn,18,9.03
4824,Nancy Beezley,18,2.14
4719,Larry Sams,18,5.33
4646,Kevin Glover,18,9.39
94,Lloyd Bishop,18,5.73
203,Marjorie Veronesi,18,5.26
368,James Wong,18,9.41
4716,Carmen Tibbles,18,6.09
4762,Lanita Curtis,18,5.06
4688,Michelle Cabrera,18,6.53
106,Robert Nelms,18,9.35
278,Heather Falls,18,2.51
4894,William Padilla,18,5.38
4948,Kendra Daking,18,7.74
248,Teresa Williams,18,6.55
4867,Bradley Desantis,18,5.35
4890,Rebecca Johnson,18,6.11
393,Beverly Bashir,18,9.37
160,Brian Bailey,18,4.09
263,Vernia Siegel,18,9.89
4889,Anthony Hansen,18,7.03
4678,James Harkness,18,8.64
281,Winston Benge,18,1.97
4968,Cory Garcia,18,7.46
4961,Stanley Miley,18,5.28
157,Julie Castro,18,0.07
4876,Hazel Park,18,5.67
135,William Roberts,18,2.65
4960,Sabrina Jones,18,2.35
151,John Taylor,18,8.01
4953,Catherine Evers,18,6.39
37,Eric Belz,18,4.88
299,Virginia Moore,18,2.58
302,Tanya Engle,18,3.12
4681,Teresa Bell,18,7.53
166,Melissa Gose,18,4.47
4849,Juan Weisman,18,1.5
4905,Joyce Smith,18,7.18
4941,Ann Hackney,18,5.45
4652,Lora Mcallister,18,7.63
337,William Greenway,18,6.63
112,Robert Armstrong,18,1.26
407,Pauline Taylor,18,3.12
4727,Lessie Henkel,18,4.13
180,Carmen Cunningham,18,7.01
14,Elizabeth Baskin,18,6.68
17,Dorothy Sims,18,1.59
232,Daniel Lee,18,3.56
115,Julie Maxwell,18,0.04
4663,Marcia Shifflett,18,5.94
396,Lorraine French,18,0.14
4661,Maurice Lemon,18,3.09
4945,Monica Jaramillo,18,1.55
239,Cletus Walker,18,2.23
325,Calvin Franke,18,0.25
4801,Tod Garza,18,2.32
4898,Sheila Torres,18,7.35
4896,Jonathan Caywood,18,7.09
167,Leroy Whitener,18,5.11
4743,Mattie Tutas,18,4.05
286,Paul Cruz,18,6.39
1388,Ruben Gilchrist,18,6.31
411,Donnie Goslee,18,5.16
3428,Mohammed Brown,18,3.24
2046,Jackie Carron,18,7.82
3381,Edward Smith,18,9.27
3382,Henry Phillips,18,0.59
2040,Krystal Mallett,18,0.95
3404,Franklin Chang,18,1.98
3405,Mary Perry,18,5.28
2012,Ross Harris,18,1.11
3418,John Foster,18,4.53
3435,James Donley,18,3.05
1924,William Anderson,18,6.14
3437,Theresa Heck,18,7.14
3443,Phyllis Brickhouse,18,0.18
3444,Nannette Mason,18,1.66
3446,Jonathan Sutera,18,9.78
1977,Joanne Reinschmidt,18,9.98
1972,Dewey Wilke,18,2.84
1965,William Johnson,18,7.19
3473,Laura Burge,18,9.12
2057,Mary Wilder,18,7.43
2068,Jasper Hall,18,6.57
3366,Palma Diaz,18,7.27
3364,Jewel Groves,18,2.64
2229,Ann Mclavrin,18,7.9
2217,Julia Jones,18,1.15
2216,Karen Nielson,18,9.67
2188,Natasha Lopez,18,4.79
3288,Roberto Tovar,18,5.97
2186,Kenneth Gilling,18,8.49
2155,Daniel Mcevoy,18,7.22
2153,Gary Parker,18,0.47
2151,James Boston,18,4.62
3317,David Jusino,18,5.2
3319,Dottie Shea,18,0.92
2134,Ayako Woolsey,18,6.51
3335,Elaine Crowe,18,9.77
2109,Marla Olesky,18,4.84
2093,Ruth Ruck,18,8.19
3357,Rose Yahna,18,4.06
2071,Daniel Ripley,18,4.41
3476,Katharine Foss,18,5.36
1923,David Babineau,18,3.26
3253,David Santiago,18,6.92
3664,Elmer Link,18,2.54
1755,Jimmie Abram,18,3.78
3617,Wanda Price,18,5.87
1745,Bob Talerico,18,1.33
3631,Mary Howard,18,1.52
1732,Alice Fernandez,18,8.04
3651,John Powers,18,4.66
1713,Phillip Petty,18,1.06
1709,Rachelle Steed,18,7.75
3665,Stephen Burns,18,7.87
1917,Stanley Golz,18,9.52
3667,Susan Speece,18,1.03
1671,Anthony Rawdon,18,0.8
1670,Amy Price,18,9.11
1658,Charles Ellerbee,18,9.23
3699,Dawn Vega,18,1.05
1643,Deborah Smith,18,6.21
3716,James Jones,18,8.07
3723,Madeline Morris,18,0.34
3614,Grover Bodi,18,4.33
1758,Alva Gannett,18,0.38
1772,Richard Mcelyea,18,9.08
3578,John Miller,18,9.24
1910,Barbara Griffiths,18,0.68
3512,Jay Stelter,18,3.9
1907,Leslie Mckinney,18,1.15
1901,James Martin,18,4.61
3519,Lee Iturbe,18,4.98
1883,Maria Lasher,18,3.24
1881,Gerard Abraham,18,6.75
1877,Belen Harris,18,4.88
1859,Katherine Scott,18,6.55
1856,Joseph Scott,18,1.69
3540,Emily Novak,18,1.67
3543,Caren Blaine,18,3.9
3550,Mark Newbold,18,5.57
1822,Travis Floyd,18,4.54
1821,Robert Petry,18,7.96
1813,Eric Winters,18,9.94
1812,William Williams,18,9.96
3257,Misty Pitts,18,5.24
3245,Andrew Mix,18,5.56
4628,Gerald Warnack,18,2.03
2607,Madeline Henderson,18,4.14
2925,Dave Cortez,18,8.99
2929,Bobbie Moore,18,3.36
2931,Betty Pakele,18,7.92
2942,Ann Jackson,18,8.24
2945,Dana Lindsey,18,0.36
2610,Kenneth Bravo,18,3.44
2950,Pat Hemmer,18,3.07
2954,Anthony Kirk,18,3.96
2958,Jessica Flanders,18,5.51
3015,Ernestine Harris,18,4.18
2962,Brian Hecker,18,4.55
2602,Richard Bizzell,18,7.51
2581,Shannon Le,18,6.29
2580,Karen Edwards,18,2.55
2982,May Morgia,18,3.42
2579,Jean Doria,18,0.82
2561,Earl Thompson,18,3.68
2548,Paul Coplin,18,4.67
2651,Roberto Johnson,18,8.04
2909,Laura Landreth,18,4.52
2668,Lucille Foor,18,0.97
2899,Ryan Pinks,18,4.33
2788,Kevin Paisley,18,5.6
2786,Bonnie Owens,18,7.48
2817,Kay Hendrickson,18,7.71
2819,Raymond James,18,0.95
2781,James Johnson,18,9.26
2834,Lindsey Behan,18,1.7
2746,Elmer Newberry,18,2.45
2842,Cesar Wilder,18,2.26
2854,Marion Bluestein,18,6.88
2728,Jerry Phillips,18,5.74
2717,Anthony Rosian,18,8.17
2713,Whitney Colburn,18,2.15
2711,Ollie Miller,18,8.02
2708,Corey Perez,18,7.41
2707,Robert Mcrae,18,7.0
2878,Ora Vanek,18,7.23
2677,Trenton Mize,18,3.03
2543,Jesus Slaughter,18,3.09
3018,Howard Bradley,18,8.75
3243,Joseph Shields,18,5.65
3188,Virginia Ruckman,18,1.31
2385,Evan Padgett,18,8.44
2381,Sylvester Weinzierl,18,5.24
2368,Rebecca Timmons,18,1.61
3174,Mary Tison,18,6.52
3177,Debbie Toney,18,6.29
2342,Freddie Oconnor,18,1.42
3184,Theresa Wood,18,2.65
2327,Lena Frick,18,1.83
2318,Christopher Mccray,18,7.36
3027,Robert Paul,18,0.18
2313,Arthur Gladden,18,1.07
3215,Rosamond Henry,18,3.58
2292,Bryan Marlow,18,3.16
2291,Leonardo Donovan,18,2.86
2266,John Gerard,18,4.14
2249,Santos Adam,18,6.18
3241,Glenn Vickers,18,8.82
3242,Fannie Steedley,18,2.84
2396,James Scott,18,3.79
3141,Javier Patterson,18,7.91
3140,Jo Dagel,18,3.08
3136,Kimberly Poteete,18,4.96
3041,Nancy Felberbaum,18,8.99
3045,Isabel Gaddis,18,9.26
3060,Carol Nicholson,18,8.25
3063,Stephen Kay,18,0.57
2489,Jessica Muzzy,18,9.56
2486,Mary Gergen,18,8.11
2479,David Richey,18,6.84
2474,Helen Kilker,18,9.39
3088,Evan Worrell,18,9.64
2459,Leonard Armwood,18,9.0
2444,John Moore,18,4.21
3106,Richard Jones,18,1.36
3110,Katy Johnson,18,5.69
3121,George Ewald,18,4.09
2426,Timothy Weaver,18,3.81
3126,Kim Woodruff,18,6.84
2421,Brett Robinson,18,2.33
3731,Irmgard Myers,18,1.99
1625,Christopher Scott,18,6.05
3733,Alexandra Regalado,18,6.48
848,Steve Petti,18,5.23
884,James Stapleton,18,3.81
876,Antonia Cantwell,18,8.52
4311,James Coffman,18,8.09
4312,Mary Sano,18,2.57
4321,Tony Haddock,18,3.54
4332,Mel Barrow,18,7.76
849,Flora Allen,18,2.56
4338,Kennith Nevarez,18,1.28
4347,Hans Mcelroy,18,4.42
786,Gwendolyn Lane,18,3.99
829,Lori Larkins,18,9.92
827,Melanie Sheroan,18,8.86
4368,Mary Fischer,18,5.61
801,Jay Knox,18,8.03
794,Richard Mccann,18,0.48
4387,Thomas Robert,18,6.95
793,Wendy Victor,18,0.88
4390,Charlsie Hutto,18,2.06
898,Shirley Duncan,18,1.92
900,James Baker,18,1.38
904,Felipe Tucker,18,1.77
4284,Darrell Ridley,18,1.75
1031,Mildred Richardson,18,1.53
4185,Victor Sperry,18,9.44
1012,Felipe Fairley,18,0.52
1001,Gayle Figueroa,18,3.43
993,Michael Harris,18,7.7
4206,Claudia Edwards,18,1.91
4207,Aurelia Tucker,18,5.03
979,Wilma Williams,18,1.18
968,Carolyn Hasse,18,7.74
961,Barbara Ramirez,18,4.39
4245,Kerry Bernhardt,18,9.88
4252,Gary Kennedy,18,7.6
949,Abel Barris,18,8.24
4265,Justin Bennett,18,0.26
933,Emma Smith,18,2.05
922,Paula Wells,18,8.29
912,Sheila Wannamaker,18,3.43
792,Blaine Cullum,18,0.74
4397,Scott Laughary,18,9.61
1606,Michal Lopez,18,1.49
4576,Suzanne Garner,18,6.12
597,Gregory Kathan,18,4.65
557,Anne Lipman,18,6.75
553,Nathan Mcgill,18,1.19
4549,Melisa Smith,18,5.27
546,Larry Morris,18,5.81
4559,Emerita Dawson,18,4.64
537,Paula Moore,18,0.36
517,Richard Acuna,18,8.62
511,Penni Laporte,18,6.29
775,Christopher Dare,18,3.69
507,George Stinnett,18,8.52
506,Dianna Wong,18,0.15
495,Carmen Welby,18,4.86
4598,Fred Young,18,7.84
4600,Mark Lansdell,18,2.24
458,James Brooks,18,2.32
4621,David Garza,18,5.13
431,Hugh Emily,18,9.55
4504,Rebecca Williamson,18,6.52
4498,Pamela Harkin,18,5.32
4496,Michele Elias,18,8.53
4494,Micheal Harris,18,8.44
4404,Florence Hilson,18,8.49
761,Carlos Shavers,18,7.53
4411,Sharon Mcneill,18,0.78
753,Susan Bridgeman,18,2.06
738,Arlen Kelleher,18,7.11
